Date,Consumption,Wind,Solar,Wind+Solar
2006-01-01 00:00:00+00:00,1069.184,,,
2006-01-02 00:00:00+00:00,1380.521,,,
2006-01-03 00:00:00+00:00,1442.533,,,
2006-01-04 00:00:00+00:00,1457.217,,,
2006-01-05 00:00:00+00:00,1477.131,,,
2006-01-06 00:00:00+00:00,1403.427,,,
2006-01-07 00:00:00+00:00,1300.287,,,
2006-01-08 00:00:00+00:00,1207.985,,,
2006-01-09 00:00:00+00:00,1529.323,,,
2006-01-10 00:00:00+00:00,1576.911,,,
2006-01-11 00:00:00+00:00,1577.176,,,
2006-01-12 00:00:00+00:00,1553.28,,,
2006-01-13 00:00:00+00:00,1545.002,,,
2006-01-14 00:00:00+00:00,1359.945,,,
2006-01-15 00:00:00+00:00,1265.475,,,
2006-01-16 00:00:00+00:00,1563.738,,,
2006-01-17 00:00:00+00:00,1598.303,,,
2006-01-18 00:00:00+00:00,1572.984,,,
2006-01-19 00:00:00+00:00,1558.29,,,
2006-01-20 00:00:00+00:00,1540.604,,,
2006-01-21 00:00:00+00:00,1348.188,,,
2006-01-22 00:00:00+00:00,1248.111,,,
2006-01-23 00:00:00+00:00,1569.691,,,
2006-01-24 00:00:00+00:00,1603.252,,,
2006-01-25 00:00:00+00:00,1613.312,,,
2006-01-26 00:00:00+00:00,1601.673,,,
2006-01-27 00:00:00+00:00,1586.065,,,
2006-01-28 00:00:00+00:00,1373.03,,,
2006-01-29 00:00:00+00:00,1252.215,,,
2006-01-30 00:00:00+00:00,1554.722,,,
2006-01-31 00:00:00+00:00,1575.129,,,
2006-02-01 00:00:00+00:00,1582.134,,,
2006-02-02 00:00:00+00:00,1595.717,,,
2006-02-03 00:00:00+00:00,1577.786,,,
2006-02-04 00:00:00+00:00,1366.3220000000001,,,
2006-02-05 00:00:00+00:00,1258.013,,,
2006-02-06 00:00:00+00:00,1557.525,,,
2006-02-07 00:00:00+00:00,1606.667,,,
2006-02-08 00:00:00+00:00,1590.896,,,
2006-02-09 00:00:00+00:00,1599.129,,,
2006-02-10 00:00:00+00:00,1554.631,,,
2006-02-11 00:00:00+00:00,1346.104,,,
2006-02-12 00:00:00+00:00,1232.568,,,
2006-02-13 00:00:00+00:00,1521.456,,,
2006-02-14 00:00:00+00:00,1551.373,,,
2006-02-15 00:00:00+00:00,1562.656,,,
2006-02-16 00:00:00+00:00,1523.719,,,
2006-02-17 00:00:00+00:00,1495.913,,,
2006-02-18 00:00:00+00:00,1297.385,,,
2006-02-19 00:00:00+00:00,1173.05,,,
2006-02-20 00:00:00+00:00,1501.246,,,
2006-02-21 00:00:00+00:00,1544.112,,,
2006-02-22 00:00:00+00:00,1543.107,,,
2006-02-23 00:00:00+00:00,1523.491,,,
2006-02-24 00:00:00+00:00,1507.235,,,
2006-02-25 00:00:00+00:00,1309.603,,,
2006-02-26 00:00:00+00:00,1204.766,,,
2006-02-27 00:00:00+00:00,1444.899,,,
2006-02-28 00:00:00+00:00,1507.49,,,
2006-03-01 00:00:00+00:00,1531.173,,,
2006-03-02 00:00:00+00:00,1539.951,,,
2006-03-03 00:00:00+00:00,1510.884,,,
2006-03-04 00:00:00+00:00,1323.303,,,
2006-03-05 00:00:00+00:00,1220.395,,,
2006-03-06 00:00:00+00:00,1502.191,,,
2006-03-07 00:00:00+00:00,1514.012,,,
2006-03-08 00:00:00+00:00,1545.834,,,
2006-03-09 00:00:00+00:00,1498.444,,,
2006-03-10 00:00:00+00:00,1475.327,,,
2006-03-11 00:00:00+00:00,1320.368,,,
2006-03-12 00:00:00+00:00,1218.407,,,
2006-03-13 00:00:00+00:00,1494.8319999999999,,,
2006-03-14 00:00:00+00:00,1514.066,,,
2006-03-15 00:00:00+00:00,1518.04,,,
2006-03-16 00:00:00+00:00,1516.898,,,
2006-03-17 00:00:00+00:00,1495.324,,,
2006-03-18 00:00:00+00:00,1280.717,,,
2006-03-19 00:00:00+00:00,1160.078,,,
2006-03-20 00:00:00+00:00,1446.238,,,
2006-03-21 00:00:00+00:00,1470.34,,,
2006-03-22 00:00:00+00:00,1471.667,,,
2006-03-23 00:00:00+00:00,1456.016,,,
2006-03-24 00:00:00+00:00,1444.75,,,
2006-03-25 00:00:00+00:00,1231.067,,,
2006-03-26 00:00:00+00:00,1116.743,,,
2006-03-27 00:00:00+00:00,1400.982,,,
2006-03-28 00:00:00+00:00,1435.152,,,
2006-03-29 00:00:00+00:00,1438.405,,,
2006-03-30 00:00:00+00:00,1457.454,,,
2006-03-31 00:00:00+00:00,1429.066,,,
2006-04-01 00:00:00+00:00,1207.769,,,
2006-04-02 00:00:00+00:00,1110.026,,,
2006-04-03 00:00:00+00:00,1422.789,,,
2006-04-04 00:00:00+00:00,1436.699,,,
2006-04-05 00:00:00+00:00,1447.798,,,
2006-04-06 00:00:00+00:00,1432.853,,,
2006-04-07 00:00:00+00:00,1394.98,,,
2006-04-08 00:00:00+00:00,1195.959,,,
2006-04-09 00:00:00+00:00,1104.106,,,
2006-04-10 00:00:00+00:00,1408.169,,,
2006-04-11 00:00:00+00:00,1419.301,,,
2006-04-12 00:00:00+00:00,1425.712,,,
2006-04-13 00:00:00+00:00,1415.542,,,
2006-04-14 00:00:00+00:00,1118.396,,,
2006-04-15 00:00:00+00:00,1086.018,,,
2006-04-16 00:00:00+00:00,986.875,,,
2006-04-17 00:00:00+00:00,1009.094,,,
2006-04-18 00:00:00+00:00,1349.563,,,
2006-04-19 00:00:00+00:00,1368.456,,,
2006-04-20 00:00:00+00:00,1362.2169999999999,,,
2006-04-21 00:00:00+00:00,1333.266,,,
2006-04-22 00:00:00+00:00,1152.943,,,
2006-04-23 00:00:00+00:00,1042.414,,,
2006-04-24 00:00:00+00:00,1345.851,,,
2006-04-25 00:00:00+00:00,1359.806,,,
2006-04-26 00:00:00+00:00,1374.3220000000001,,,
2006-04-27 00:00:00+00:00,1384.681,,,
2006-04-28 00:00:00+00:00,1362.57,,,
2006-04-29 00:00:00+00:00,1167.24,,,
2006-04-30 00:00:00+00:00,1026.352,,,
2006-05-01 00:00:00+00:00,986.698,,,
2006-05-02 00:00:00+00:00,1329.821,,,
2006-05-03 00:00:00+00:00,1348.188,,,
2006-05-04 00:00:00+00:00,1348.343,,,
2006-05-05 00:00:00+00:00,1330.52,,,
2006-05-06 00:00:00+00:00,1115.442,,,
2006-05-07 00:00:00+00:00,998.308,,,
2006-05-08 00:00:00+00:00,1321.782,,,
2006-05-09 00:00:00+00:00,1353.229,,,
2006-05-10 00:00:00+00:00,1351.4,,,
2006-05-11 00:00:00+00:00,1337.502,,,
2006-05-12 00:00:00+00:00,1320.006,,,
2006-05-13 00:00:00+00:00,1123.926,,,
2006-05-14 00:00:00+00:00,1010.284,,,
2006-05-15 00:00:00+00:00,1317.849,,,
2006-05-16 00:00:00+00:00,1360.65,,,
2006-05-17 00:00:00+00:00,1346.098,,,
2006-05-18 00:00:00+00:00,1365.406,,,
2006-05-19 00:00:00+00:00,1348.465,,,
2006-05-20 00:00:00+00:00,1175.273,,,
2006-05-21 00:00:00+00:00,1050.17,,,
2006-05-22 00:00:00+00:00,1358.082,,,
2006-05-23 00:00:00+00:00,1374.4950000000001,,,
2006-05-24 00:00:00+00:00,1339.565,,,
2006-05-25 00:00:00+00:00,1053.351,,,
2006-05-26 00:00:00+00:00,1213.465,,,
2006-05-27 00:00:00+00:00,1108.266,,,
2006-05-28 00:00:00+00:00,1065.343,,,
2006-05-29 00:00:00+00:00,1349.247,,,
2006-05-30 00:00:00+00:00,1376.794,,,
2006-05-31 00:00:00+00:00,1380.175,,,
2006-06-01 00:00:00+00:00,1367.751,,,
2006-06-02 00:00:00+00:00,1323.231,,,
2006-06-03 00:00:00+00:00,1100.889,,,
2006-06-04 00:00:00+00:00,955.373,,,
2006-06-05 00:00:00+00:00,975.6320000000001,,,
2006-06-06 00:00:00+00:00,1306.362,,,
2006-06-07 00:00:00+00:00,1325.818,,,
2006-06-08 00:00:00+00:00,1328.546,,,
2006-06-09 00:00:00+00:00,1311.784,,,
2006-06-10 00:00:00+00:00,1114.527,,,
2006-06-11 00:00:00+00:00,1004.853,,,
2006-06-12 00:00:00+00:00,1329.591,,,
2006-06-13 00:00:00+00:00,1356.201,,,
2006-06-14 00:00:00+00:00,1352.012,,,
2006-06-15 00:00:00+00:00,1140.329,,,
2006-06-16 00:00:00+00:00,1254.954,,,
2006-06-17 00:00:00+00:00,1103.6200000000001,,,
2006-06-18 00:00:00+00:00,1007.067,,,
2006-06-19 00:00:00+00:00,1351.989,,,
2006-06-20 00:00:00+00:00,1369.855,,,
2006-06-21 00:00:00+00:00,1372.489,,,
2006-06-22 00:00:00+00:00,1360.594,,,
2006-06-23 00:00:00+00:00,1316.964,,,
2006-06-24 00:00:00+00:00,1114.386,,,
2006-06-25 00:00:00+00:00,1028.869,,,
2006-06-26 00:00:00+00:00,1345.379,,,
2006-06-27 00:00:00+00:00,1352.603,,,
2006-06-28 00:00:00+00:00,1340.042,,,
2006-06-29 00:00:00+00:00,1343.637,,,
2006-06-30 00:00:00+00:00,1298.103,,,
2006-07-01 00:00:00+00:00,1106.618,,,
2006-07-02 00:00:00+00:00,997.896,,,
2006-07-03 00:00:00+00:00,1327.143,,,
2006-07-04 00:00:00+00:00,1356.526,,,
2006-07-05 00:00:00+00:00,1377.781,,,
2006-07-06 00:00:00+00:00,1377.99,,,
2006-07-07 00:00:00+00:00,1360.061,,,
2006-07-08 00:00:00+00:00,1138.65,,,
2006-07-09 00:00:00+00:00,1018.423,,,
2006-07-10 00:00:00+00:00,1335.241,,,
2006-07-11 00:00:00+00:00,1360.208,,,
2006-07-12 00:00:00+00:00,1358.226,,,
2006-07-13 00:00:00+00:00,1361.493,,,
2006-07-14 00:00:00+00:00,1324.459,,,
2006-07-15 00:00:00+00:00,1093.701,,,
2006-07-16 00:00:00+00:00,993.289,,,
2006-07-17 00:00:00+00:00,1305.246,,,
2006-07-18 00:00:00+00:00,1333.029,,,
2006-07-19 00:00:00+00:00,1342.708,,,
2006-07-20 00:00:00+00:00,1351.823,,,
2006-07-21 00:00:00+00:00,1333.344,,,
2006-07-22 00:00:00+00:00,1136.7,,,
2006-07-23 00:00:00+00:00,1025.408,,,
2006-07-24 00:00:00+00:00,1330.557,,,
2006-07-25 00:00:00+00:00,1349.825,,,
2006-07-26 00:00:00+00:00,1356.689,,,
2006-07-27 00:00:00+00:00,1348.649,,,
2006-07-28 00:00:00+00:00,1327.514,,,
2006-07-29 00:00:00+00:00,1122.1399999999999,,,
2006-07-30 00:00:00+00:00,1010.922,,,
2006-07-31 00:00:00+00:00,1289.926,,,
2006-08-01 00:00:00+00:00,1303.048,,,
2006-08-02 00:00:00+00:00,1291.219,,,
2006-08-03 00:00:00+00:00,1284.089,,,
2006-08-04 00:00:00+00:00,1262.645,,,
2006-08-05 00:00:00+00:00,1087.245,,,
2006-08-06 00:00:00+00:00,994.466,,,
2006-08-07 00:00:00+00:00,1268.803,,,
2006-08-08 00:00:00+00:00,1286.839,,,
2006-08-09 00:00:00+00:00,1285.66,,,
2006-08-10 00:00:00+00:00,1294.077,,,
2006-08-11 00:00:00+00:00,1274.989,,,
2006-08-12 00:00:00+00:00,1088.709,,,
2006-08-13 00:00:00+00:00,985.9590000000001,,,
2006-08-14 00:00:00+00:00,1266.844,,,
2006-08-15 00:00:00+00:00,1282.22,,,
2006-08-16 00:00:00+00:00,1292.058,,,
2006-08-17 00:00:00+00:00,1298.837,,,
2006-08-18 00:00:00+00:00,1290.8690000000001,,,
2006-08-19 00:00:00+00:00,1095.066,,,
2006-08-20 00:00:00+00:00,1023.1659999999999,,,
2006-08-21 00:00:00+00:00,1320.274,,,
2006-08-22 00:00:00+00:00,1341.316,,,
2006-08-23 00:00:00+00:00,1325.545,,,
2006-08-24 00:00:00+00:00,1330.924,,,
2006-08-25 00:00:00+00:00,1323.7549999999999,,,
2006-08-26 00:00:00+00:00,1126.495,,,
2006-08-27 00:00:00+00:00,1032.319,,,
2006-08-28 00:00:00+00:00,1344.455,,,
2006-08-29 00:00:00+00:00,1353.885,,,
2006-08-30 00:00:00+00:00,1373.313,,,
2006-08-31 00:00:00+00:00,1347.763,,,
2006-09-01 00:00:00+00:00,1339.468,,,
2006-09-02 00:00:00+00:00,1138.742,,,
2006-09-03 00:00:00+00:00,1093.767,,,
2006-09-04 00:00:00+00:00,1400.634,,,
2006-09-05 00:00:00+00:00,1398.368,,,
2006-09-06 00:00:00+00:00,1394.28,,,
2006-09-07 00:00:00+00:00,1403.4,,,
2006-09-08 00:00:00+00:00,1365.061,,,
2006-09-09 00:00:00+00:00,1135.574,,,
2006-09-10 00:00:00+00:00,1047.285,,,
2006-09-11 00:00:00+00:00,1379.243,,,
2006-09-12 00:00:00+00:00,1396.3029999999999,,,
2006-09-13 00:00:00+00:00,1398.321,,,
2006-09-14 00:00:00+00:00,1400.087,,,
2006-09-15 00:00:00+00:00,1397.504,,,
2006-09-16 00:00:00+00:00,1188.876,,,
2006-09-17 00:00:00+00:00,1064.353,,,
2006-09-18 00:00:00+00:00,1390.863,,,
2006-09-19 00:00:00+00:00,1404.479,,,
2006-09-20 00:00:00+00:00,1386.332,,,
2006-09-21 00:00:00+00:00,1385.8029999999999,,,
2006-09-22 00:00:00+00:00,1380.783,,,
2006-09-23 00:00:00+00:00,1175.308,,,
2006-09-24 00:00:00+00:00,1069.175,,,
2006-09-25 00:00:00+00:00,1401.1,,,
2006-09-26 00:00:00+00:00,1424.304,,,
2006-09-27 00:00:00+00:00,1417.328,,,
2006-09-28 00:00:00+00:00,1401.731,,,
2006-09-29 00:00:00+00:00,1383.458,,,
2006-09-30 00:00:00+00:00,1173.168,,,
2006-10-01 00:00:00+00:00,1058.268,,,
2006-10-02 00:00:00+00:00,1286.932,,,
2006-10-03 00:00:00+00:00,1116.5720000000001,,,
2006-10-04 00:00:00+00:00,1375.636,,,
2006-10-05 00:00:00+00:00,1397.459,,,
2006-10-06 00:00:00+00:00,1428.5919999999999,,,
2006-10-07 00:00:00+00:00,1227.91,,,
2006-10-08 00:00:00+00:00,1097.087,,,
2006-10-09 00:00:00+00:00,1406.128,,,
2006-10-10 00:00:00+00:00,1433.588,,,
2006-10-11 00:00:00+00:00,1429.996,,,
2006-10-12 00:00:00+00:00,1432.512,,,
2006-10-13 00:00:00+00:00,1426.507,,,
2006-10-14 00:00:00+00:00,1203.526,,,
2006-10-15 00:00:00+00:00,1089.685,,,
2006-10-16 00:00:00+00:00,1415.474,,,
2006-10-17 00:00:00+00:00,1445.882,,,
2006-10-18 00:00:00+00:00,1448.511,,,
2006-10-19 00:00:00+00:00,1451.647,,,
2006-10-20 00:00:00+00:00,1434.666,,,
2006-10-21 00:00:00+00:00,1232.339,,,
2006-10-22 00:00:00+00:00,1116.473,,,
2006-10-23 00:00:00+00:00,1461.8029999999999,,,
2006-10-24 00:00:00+00:00,1504.192,,,
2006-10-25 00:00:00+00:00,1468.365,,,
2006-10-26 00:00:00+00:00,1482.747,,,
2006-10-27 00:00:00+00:00,1476.272,,,
2006-10-28 00:00:00+00:00,1242.024,,,
2006-10-29 00:00:00+00:00,1173.761,,,
2006-10-30 00:00:00+00:00,1413.066,,,
2006-10-31 00:00:00+00:00,1460.3990000000001,,,
2006-11-01 00:00:00+00:00,1352.658,,,
2006-11-02 00:00:00+00:00,1479.071,,,
2006-11-03 00:00:00+00:00,1479.8999999999999,,,
2006-11-04 00:00:00+00:00,1297.959,,,
2006-11-05 00:00:00+00:00,1242.064,,,
2006-11-06 00:00:00+00:00,1521.545,,,
2006-11-07 00:00:00+00:00,1506.669,,,
2006-11-08 00:00:00+00:00,1518.364,,,
2006-11-09 00:00:00+00:00,1557.411,,,
2006-11-10 00:00:00+00:00,1484.26,,,
2006-11-11 00:00:00+00:00,1327.664,,,
2006-11-12 00:00:00+00:00,1226.642,,,
2006-11-13 00:00:00+00:00,1533.554,,,
2006-11-14 00:00:00+00:00,1523.3609999999999,,,
2006-11-15 00:00:00+00:00,1504.301,,,
2006-11-16 00:00:00+00:00,1490.779,,,
2006-11-17 00:00:00+00:00,1478.095,,,
2006-11-18 00:00:00+00:00,1270.72,,,
2006-11-19 00:00:00+00:00,1168.114,,,
2006-11-20 00:00:00+00:00,1509.712,,,
2006-11-21 00:00:00+00:00,1521.778,,,
2006-11-22 00:00:00+00:00,1512.51,,,
2006-11-23 00:00:00+00:00,1552.044,,,
2006-11-24 00:00:00+00:00,1494.088,,,
2006-11-25 00:00:00+00:00,1304.453,,,
2006-11-26 00:00:00+00:00,1155.541,,,
2006-11-27 00:00:00+00:00,1486.959,,,
2006-11-28 00:00:00+00:00,1520.421,,,
2006-11-29 00:00:00+00:00,1532.762,,,
2006-11-30 00:00:00+00:00,1531.525,,,
2006-12-01 00:00:00+00:00,1518.198,,,
2006-12-02 00:00:00+00:00,1332.812,,,
2006-12-03 00:00:00+00:00,1214.5240000000001,,,
2006-12-04 00:00:00+00:00,1548.124,,,
2006-12-05 00:00:00+00:00,1569.48,,,
2006-12-06 00:00:00+00:00,1545.3,,,
2006-12-07 00:00:00+00:00,1566.124,,,
2006-12-08 00:00:00+00:00,1549.681,,,
2006-12-09 00:00:00+00:00,1305.841,,,
2006-12-10 00:00:00+00:00,1194.85,,,
2006-12-11 00:00:00+00:00,1578.983,,,
2006-12-12 00:00:00+00:00,1561.264,,,
2006-12-13 00:00:00+00:00,1590.009,,,
2006-12-14 00:00:00+00:00,1593.613,,,
2006-12-15 00:00:00+00:00,1543.073,,,
2006-12-16 00:00:00+00:00,1349.181,,,
2006-12-17 00:00:00+00:00,1220.188,,,
2006-12-18 00:00:00+00:00,1514.852,,,
2006-12-19 00:00:00+00:00,1525.667,,,
2006-12-20 00:00:00+00:00,1527.593,,,
2006-12-21 00:00:00+00:00,1475.71,,,
2006-12-22 00:00:00+00:00,1391.579,,,
2006-12-23 00:00:00+00:00,1235.688,,,
2006-12-24 00:00:00+00:00,1099.201,,,
2006-12-25 00:00:00+00:00,1072.746,,,
2006-12-26 00:00:00+00:00,1075.922,,,
2006-12-27 00:00:00+00:00,1284.676,,,
2006-12-28 00:00:00+00:00,1314.603,,,
2006-12-29 00:00:00+00:00,1274.646,,,
2006-12-30 00:00:00+00:00,1237.751,,,
2006-12-31 00:00:00+00:00,1144.398,,,
2007-01-01 00:00:00+00:00,1128.843,,,
2007-01-02 00:00:00+00:00,1416.669,,,
2007-01-03 00:00:00+00:00,1471.586,,,
2007-01-04 00:00:00+00:00,1514.823,,,
2007-01-05 00:00:00+00:00,1484.1680000000001,,,
2007-01-06 00:00:00+00:00,1249.663,,,
2007-01-07 00:00:00+00:00,1173.687,,,
2007-01-08 00:00:00+00:00,1510.013,,,
2007-01-09 00:00:00+00:00,1554.889,,,
2007-01-10 00:00:00+00:00,1556.122,,,
2007-01-11 00:00:00+00:00,1596.6390000000001,,,
2007-01-12 00:00:00+00:00,1567.453,,,
2007-01-13 00:00:00+00:00,1350.886,,,
2007-01-14 00:00:00+00:00,1250.781,,,
2007-01-15 00:00:00+00:00,1518.88,,,
2007-01-16 00:00:00+00:00,1550.792,,,
2007-01-17 00:00:00+00:00,1564.22,,,
2007-01-18 00:00:00+00:00,1544.324,,,
2007-01-19 00:00:00+00:00,1533.347,,,
2007-01-20 00:00:00+00:00,1344.002,,,
2007-01-21 00:00:00+00:00,1257.521,,,
2007-01-22 00:00:00+00:00,1544.182,,,
2007-01-23 00:00:00+00:00,1550.71,,,
2007-01-24 00:00:00+00:00,1582.538,,,
2007-01-25 00:00:00+00:00,1580.233,,,
2007-01-26 00:00:00+00:00,1632.587,,,
2007-01-27 00:00:00+00:00,1392.674,,,
2007-01-28 00:00:00+00:00,1321.527,,,
2007-01-29 00:00:00+00:00,1564.383,,,
2007-01-30 00:00:00+00:00,1572.655,,,
2007-01-31 00:00:00+00:00,1598.002,,,
2007-02-01 00:00:00+00:00,1531.493,,,
2007-02-02 00:00:00+00:00,1523.781,,,
2007-02-03 00:00:00+00:00,1335.646,,,
2007-02-04 00:00:00+00:00,1204.853,,,
2007-02-05 00:00:00+00:00,1484.894,,,
2007-02-06 00:00:00+00:00,1545.558,,,
2007-02-07 00:00:00+00:00,1572.704,,,
2007-02-08 00:00:00+00:00,1571.158,,,
2007-02-09 00:00:00+00:00,1549.471,,,
2007-02-10 00:00:00+00:00,1361.316,,,
2007-02-11 00:00:00+00:00,1215.285,,,
2007-02-12 00:00:00+00:00,1464.08,,,
2007-02-13 00:00:00+00:00,1526.139,,,
2007-02-14 00:00:00+00:00,1529.17,,,
2007-02-15 00:00:00+00:00,1512.0,,,
2007-02-16 00:00:00+00:00,1485.307,,,
2007-02-17 00:00:00+00:00,1302.74,,,
2007-02-18 00:00:00+00:00,1180.318,,,
2007-02-19 00:00:00+00:00,1375.764,,,
2007-02-20 00:00:00+00:00,1451.475,,,
2007-02-21 00:00:00+00:00,1502.439,,,
2007-02-22 00:00:00+00:00,1484.769,,,
2007-02-23 00:00:00+00:00,1478.8029999999999,,,
2007-02-24 00:00:00+00:00,1320.029,,,
2007-02-25 00:00:00+00:00,1190.847,,,
2007-02-26 00:00:00+00:00,1449.965,,,
2007-02-27 00:00:00+00:00,1510.069,,,
2007-02-28 00:00:00+00:00,1505.489,,,
2007-03-01 00:00:00+00:00,1524.8129999999999,,,
2007-03-02 00:00:00+00:00,1508.97,,,
2007-03-03 00:00:00+00:00,1278.173,,,
2007-03-04 00:00:00+00:00,1138.079,,,
2007-03-05 00:00:00+00:00,1487.333,,,
2007-03-06 00:00:00+00:00,1500.467,,,
2007-03-07 00:00:00+00:00,1479.223,,,
2007-03-08 00:00:00+00:00,1468.357,,,
2007-03-09 00:00:00+00:00,1453.935,,,
2007-03-10 00:00:00+00:00,1256.174,,,
2007-03-11 00:00:00+00:00,1128.501,,,
2007-03-12 00:00:00+00:00,1413.07,,,
2007-03-13 00:00:00+00:00,1438.877,,,
2007-03-14 00:00:00+00:00,1439.504,,,
2007-03-15 00:00:00+00:00,1436.134,,,
2007-03-16 00:00:00+00:00,1443.656,,,
2007-03-17 00:00:00+00:00,1322.749,,,
2007-03-18 00:00:00+00:00,1245.265,,,
2007-03-19 00:00:00+00:00,1489.795,,,
2007-03-20 00:00:00+00:00,1486.952,,,
2007-03-21 00:00:00+00:00,1510.379,,,
2007-03-22 00:00:00+00:00,1542.109,,,
2007-03-23 00:00:00+00:00,1517.529,,,
2007-03-24 00:00:00+00:00,1335.8890000000001,,,
2007-03-25 00:00:00+00:00,1157.512,,,
2007-03-26 00:00:00+00:00,1439.055,,,
2007-03-27 00:00:00+00:00,1442.051,,,
2007-03-28 00:00:00+00:00,1442.523,,,
2007-03-29 00:00:00+00:00,1453.749,,,
2007-03-30 00:00:00+00:00,1414.988,,,
2007-03-31 00:00:00+00:00,1232.395,,,
2007-04-01 00:00:00+00:00,1116.685,,,
2007-04-02 00:00:00+00:00,1394.731,,,
2007-04-03 00:00:00+00:00,1447.29,,,
2007-04-04 00:00:00+00:00,1434.455,,,
2007-04-05 00:00:00+00:00,1438.047,,,
2007-04-06 00:00:00+00:00,1108.93,,,
2007-04-07 00:00:00+00:00,1119.298,,,
2007-04-08 00:00:00+00:00,1005.062,,,
2007-04-09 00:00:00+00:00,1051.409,,,
2007-04-10 00:00:00+00:00,1392.855,,,
2007-04-11 00:00:00+00:00,1406.476,,,
2007-04-12 00:00:00+00:00,1390.119,,,
2007-04-13 00:00:00+00:00,1374.983,,,
2007-04-14 00:00:00+00:00,1172.18,,,
2007-04-15 00:00:00+00:00,1046.702,,,
2007-04-16 00:00:00+00:00,1363.121,,,
2007-04-17 00:00:00+00:00,1385.315,,,
2007-04-18 00:00:00+00:00,1410.451,,,
2007-04-19 00:00:00+00:00,1428.751,,,
2007-04-20 00:00:00+00:00,1391.949,,,
2007-04-21 00:00:00+00:00,1164.153,,,
2007-04-22 00:00:00+00:00,1043.998,,,
2007-04-23 00:00:00+00:00,1367.167,,,
2007-04-24 00:00:00+00:00,1392.646,,,
2007-04-25 00:00:00+00:00,1389.022,,,
2007-04-26 00:00:00+00:00,1381.741,,,
2007-04-27 00:00:00+00:00,1362.963,,,
2007-04-28 00:00:00+00:00,1165.491,,,
2007-04-29 00:00:00+00:00,1036.271,,,
2007-04-30 00:00:00+00:00,1221.734,,,
2007-05-01 00:00:00+00:00,981.179,,,
2007-05-02 00:00:00+00:00,1323.94,,,
2007-05-03 00:00:00+00:00,1374.726,,,
2007-05-04 00:00:00+00:00,1363.181,,,
2007-05-05 00:00:00+00:00,1157.579,,,
2007-05-06 00:00:00+00:00,1033.405,,,
2007-05-07 00:00:00+00:00,1389.396,,,
2007-05-08 00:00:00+00:00,1422.031,,,
2007-05-09 00:00:00+00:00,1434.624,,,
2007-05-10 00:00:00+00:00,1413.384,,,
2007-05-11 00:00:00+00:00,1414.225,,,
2007-05-12 00:00:00+00:00,1183.749,,,
2007-05-13 00:00:00+00:00,1058.64,,,
2007-05-14 00:00:00+00:00,1393.619,,,
2007-05-15 00:00:00+00:00,1394.4950000000001,,,
2007-05-16 00:00:00+00:00,1380.842,,,
2007-05-17 00:00:00+00:00,1086.609,,,
2007-05-18 00:00:00+00:00,1210.026,,,
2007-05-19 00:00:00+00:00,1105.205,,,
2007-05-20 00:00:00+00:00,1020.532,,,
2007-05-21 00:00:00+00:00,1365.723,,,
2007-05-22 00:00:00+00:00,1387.172,,,
2007-05-23 00:00:00+00:00,1374.5240000000001,,,
2007-05-24 00:00:00+00:00,1381.45,,,
2007-05-25 00:00:00+00:00,1375.075,,,
2007-05-26 00:00:00+00:00,1143.336,,,
2007-05-27 00:00:00+00:00,972.974,,,
2007-05-28 00:00:00+00:00,1010.256,,,
2007-05-29 00:00:00+00:00,1368.066,,,
2007-05-30 00:00:00+00:00,1356.556,,,
2007-05-31 00:00:00+00:00,1351.997,,,
2007-06-01 00:00:00+00:00,1349.473,,,
2007-06-02 00:00:00+00:00,1149.59,,,
2007-06-03 00:00:00+00:00,1029.239,,,
2007-06-04 00:00:00+00:00,1352.52,,,
2007-06-05 00:00:00+00:00,1368.802,,,
2007-06-06 00:00:00+00:00,1364.531,,,
2007-06-07 00:00:00+00:00,1163.954,,,
2007-06-08 00:00:00+00:00,1291.584,,,
2007-06-09 00:00:00+00:00,1145.432,,,
2007-06-10 00:00:00+00:00,1043.243,,,
2007-06-11 00:00:00+00:00,1382.614,,,
2007-06-12 00:00:00+00:00,1402.822,,,
2007-06-13 00:00:00+00:00,1392.685,,,
2007-06-14 00:00:00+00:00,1394.073,,,
2007-06-15 00:00:00+00:00,1393.974,,,
2007-06-16 00:00:00+00:00,1166.588,,,
2007-06-17 00:00:00+00:00,1044.366,,,
2007-06-18 00:00:00+00:00,1380.744,,,
2007-06-19 00:00:00+00:00,1395.691,,,
2007-06-20 00:00:00+00:00,1416.318,,,
2007-06-21 00:00:00+00:00,1405.108,,,
2007-06-22 00:00:00+00:00,1367.783,,,
2007-06-23 00:00:00+00:00,1147.464,,,
2007-06-24 00:00:00+00:00,1038.627,,,
2007-06-25 00:00:00+00:00,1377.469,,,
2007-06-26 00:00:00+00:00,1416.017,,,
2007-06-27 00:00:00+00:00,1439.9,,,
2007-06-28 00:00:00+00:00,1380.981,,,
2007-06-29 00:00:00+00:00,1361.396,,,
2007-06-30 00:00:00+00:00,1161.874,,,
2007-07-01 00:00:00+00:00,1045.584,,,
2007-07-02 00:00:00+00:00,1369.471,,,
2007-07-03 00:00:00+00:00,1375.39,,,
2007-07-04 00:00:00+00:00,1366.085,,,
2007-07-05 00:00:00+00:00,1386.8220000000001,,,
2007-07-06 00:00:00+00:00,1387.8319999999999,,,
2007-07-07 00:00:00+00:00,1183.696,,,
2007-07-08 00:00:00+00:00,1037.251,,,
